id_cliente;tx_zona;tx_reclamo;fc_reclamo
AFG-002824;región D;Instalación pendiente;25/7/2019
AFG-000207;región C;Cambio de Producto;25 de julio de 2019
AFG-002691;región C;Facturación;26-7-2019
AFG-002687;región F;Falta Servicio;26-7-2019
AFG-000122;región B;Actualiza datos;26 de julio de 2019
AFG-002877;región E;Falta Servicio;27/7/2019
AFG-001190;región D;Facturación;27/7/19
AFG-000613;región C;Cambio de Producto;27 de julio de 2019
AFG-002181;región B;Cambio de Producto;2019-28-7
AFG-001382;región C;Falta Servicio;28/7/19
AFG-000941;región F;Facturación;28/7/19
AFG-002276;región E;Facturación;2019-29-7
AFG-001353;región F;Facturación;29/7/19
AFG-001157;región D;Instalación pendiente;29/7/19
AFG-003074;región D;Falta Servicio;30/7/2019
AFG-002374;región C;Falta Servicio;2019-30-7
AFG-000876;región B;Falta Servicio;30 de julio de 2019
AFG-003064;región F;Facturación;31/7/2019
AFG-002505;región A;Falta Servicio;2019-31-7
AFG-001523;región D;Falta Servicio;31/7/19
AFG-003294;región D;Facturación;1/8/2019
AFG-001234;región B;Facturación;1/8/19
AFG-000073;región A;Falta Servicio;1 de agosto de 2019
AFG-002944;región F;Falta Servicio;2/8/2019
AFG-002939;región E;Falta Servicio;2/8/2019
AFG-000918;región A;Falta Servicio;2 de agosto de 2019
AFG-002934;región A;Falta Servicio;3/8/2019
AFG-002515;región D;Facturación;2019-3-8
AFG-000536;región E;Falta Servicio;3 de agosto de 2019
AFG-003211;región A;Falta Servicio;4/8/2019
AFG-001549;región F;Falta Servicio;4/8/19
AFG-000839;región E;Falta Servicio;4 de agosto de 2019
AFG-003233;región C;Falta Servicio;5/8/2019
AFG-002596;región B;Falta Servicio;2019-5-8
AFG-000058;región D;No reconoce producto;5 de agosto de 2019
AFG-002712;región A;Facturación;6-8-2019
AFG-002383;región F;Falta Servicio;2019-6-8
AFG-001698;región E;Facturación;6/8/19
AFG-003250;región A;Facturación;7/8/2019
AFG-001876;región C;Facturación;7/8/19
AFG-001191;región B;Falta Servicio;7/8/19
AFG-001389;región F;Facturación;8/8/19
AFG-000920;región C;Facturación;8 de agosto de 2019
AFG-000583;región A;Cambio de Producto;8 de agosto de 2019
AFG-003104;región B;Facturación;9/8/2019
AFG-000770;región C;Falta Servicio;9 de agosto de 2019
AFG-000015;región F;No reconoce producto;9 de agosto de 2019
AFG-001756;región F;Facturación;10/8/19
AFG-001613;región A;Falta Servicio;10/8/19
AFG-001528;región B;Facturación;10/8/19
AFG-002807;región D;Actualiza datos;11/8/2019
AFG-000577;región F;Cambio de Producto;11 de agosto de 2019
AFG-000564;región E;Falta Servicio;11 de agosto de 2019
AFG-002831;región B;Facturación;12/8/2019
AFG-002249;región C;No reconoce producto;2019-12-8
AFG-002230;región A;Falta Servicio;2019-12-8
AFG-002190;región C;Falta Servicio;2019-13-8
AFG-002044;región D;Falta Servicio;2019-13-8
AFG-000177;región E;Falta Servicio;13 de agosto de 2019
AFG-002599;región A;Falta Servicio;2019-14-8
AFG-001939;región F;Instalación pendiente;2019-14-8
AFG-001660;región B;Facturación;14/8/19
AFG-002704;región D;No reconoce producto;15-8-2019
AFG-001538;región A;Facturación;15/8/19
AFG-001359;región F;Facturación;15/8/19
AFG-002328;región D;Actualiza datos;2019-16-8
AFG-002090;región B;Facturación;2019-16-8
AFG-000375;región E;Falta Servicio;16 de agosto de 2019
AFG-002207;región A;Cambio de Producto;2019-17-8
AFG-001668;región F;Instalación pendiente;17/8/19
AFG-001291;región B;Falta Servicio;17/8/19
AFG-002329;región A;Falta Servicio;2019-18-8
AFG-001800;región E;Facturación;18/8/19
AFG-000994;región F;Falta Servicio;18/8/19
AFG-003201;región E;Facturación;19/8/2019
AFG-003176;región C;Cambio de Producto;19/8/2019
AFG-001715;región D;Falta Servicio;19/8/19
AFG-001938;región D;Falta Servicio;2019-20-8
AFG-000842;región C;Falta Servicio;20 de agosto de 2019
AFG-000306;región B;Actualiza datos;20 de agosto de 2019
AFG-002094;región E;Falta Servicio;2019-21-8
AFG-001085;región D;No reconoce producto;21/8/19
AFG-000936;región F;Cambio de Producto;21/8/19
AFG-002076;región A;Facturación;2019-22-8
AFG-001794;región B;Falta Servicio;22/8/19
AFG-001495;región C;Instalación pendiente;22/8/19
AFG-001692;región A;Facturación;23/8/19
AFG-001137;región F;Cambio de Producto;23/8/19
AFG-000905;región E;Falta Servicio;23 de agosto de 2019
AFG-003251;región E;Falta Servicio;24/8/2019
AFG-001948;región F;Falta Servicio;2019-24-8
AFG-000670;región A;Facturación;24 de agosto de 2019
AFG-002503;región A;Actualiza datos;2019-25-8
AFG-000642;región D;Cambio de Producto;25 de agosto de 2019
AFG-000261;región C;Facturación;25 de agosto de 2019
AFG-003040;región A;Falta Servicio;26/8/2019
AFG-002998;región E;Facturación;26/8/2019
AFG-001099;región D;Falta Servicio;26/8/19
AFG-001696;región A;Facturación;27/8/19
AFG-001666;región F;Actualiza datos;27/8/19
AFG-000793;región E;Falta Servicio;27 de agosto de 2019
AFG-002839;región D;Facturación;28/8/2019
AFG-001413;región E;Facturación;28/8/19
AFG-000542;región F;Facturación;28 de agosto de 2019
AFG-001286;región F;Facturación;29/8/19
AFG-001257;región D;No reconoce producto;29/8/19
AFG-000801;región E;Facturación;29 de agosto de 2019
AFG-003208;región C;Falta Servicio;30/8/2019
AFG-002528;región B;Falta Servicio;2019-30-8
AFG-000028;región E;Facturación;30 de agosto de 2019
AFG-002658;región E;Facturación;31-8-2019
AFG-002225;región F;Facturación;2019-31-8
AFG-001393;región A;Facturación;31/8/19
AFG-001840;región F;Instalación pendiente;1/9/19
AFG-000783;región D;Falta Servicio;1 de septiembre de 2019
AFG-000228;región C;No reconoce producto;1 de septiembre de 2019
AFG-002487;región B;Falta Servicio;2019-2-9
AFG-000831;región A;Falta Servicio;2 de septiembre de 2019
AFG-000591;región F;Facturación;2 de septiembre de 2019
AFG-002196;región E;Facturación;2019-3-9
AFG-000817;región F;Facturación;3 de septiembre de 2019
AFG-000178;región A;Facturación;3 de septiembre de 2019
AFG-002384;región F;Facturación;2019-4-9
AFG-002368;región D;Facturación;2019-4-9
AFG-001098;región E;Falta Servicio;4/9/19
AFG-002263;región B;Facturación;2019-5-9
AFG-001900;región E;Instalación pendiente;2019-5-9
AFG-001870;región C;Facturación;5/9/19
AFG-002637;región F;Cambio de Producto;6-9-2019
AFG-002510;región E;Actualiza datos;2019-6-9
AFG-001109;región A;Falta Servicio;6/9/19
AFG-002912;región D;Facturación;7/9/2019
AFG-002448;región B;Instalación pendiente;2019-7-9
AFG-002273;región A;No reconoce producto;2019-7-9
AFG-003119;región E;Cambio de Producto;8/9/2019
AFG-001576;región D;Facturación;8/9/19
AFG-000413;región A;Falta Servicio;8 de septiembre de 2019
AFG-003261;región E;Facturación;9/9/2019
AFG-002719;región A;Falta Servicio;9-9-2019
AFG-000023;región B;Facturación;9 de septiembre de 2019
AFG-002176;región A;Falta Servicio;2019-10-9
AFG-002160;región C;Facturación;2019-10-9
AFG-001699;región F;Falta Servicio;10/9/19
AFG-002991;región F;Cambio de Producto;11/9/2019
AFG-001041;región E;Actualiza datos;11/9/19
AFG-000492;región D;Cambio de Producto;11 de septiembre de 2019
AFG-002272;región B;Falta Servicio;2019-12-9
AFG-001488;región A;Cambio de Producto;12/9/19
AFG-000596;región D;Cambio de Producto;12 de septiembre de 2019
AFG-002772;región C;Facturación;13/9/2019
AFG-001038;región B;Cambio de Producto;13/9/19
AFG-000545;región E;Facturación;13 de septiembre de 2019
AFG-003095;región A;Instalación pendiente;14/9/2019
AFG-000816;región B;Facturación;14 de septiembre de 2019
AFG-000059;región F;Facturación;14 de septiembre de 2019
AFG-002077;región E;Cambio de Producto;2019-15-9
AFG-001269;región C;Falta Servicio;15/9/19
AFG-000498;región D;Falta Servicio;15 de septiembre de 2019
AFG-002275;región D;Facturación;2019-16-9
AFG-000963;región C;Falta Servicio;16/9/19
AFG-000950;región B;No reconoce producto;16/9/19
AFG-003137;región E;Instalación pendiente;17/9/2019
AFG-003127;región A;Facturación;17/9/2019
AFG-002900;región F;Cambio de Producto;17/9/2019
AFG-003272;región E;Cambio de Producto;18/9/2019
AFG-002466;región A;Falta Servicio;2019-18-9
AFG-002427;región B;Cambio de Producto;2019-18-9
AFG-001511;región D;Cambio de Producto;19/9/19
AFG-000515;región C;Facturación;19 de septiembre de 2019
AFG-000379;región F;Facturación;19 de septiembre de 2019
AFG-001231;región A;Falta Servicio;20/9/19
AFG-000729;región E;Facturación;20 de septiembre de 2019
AFG-000720;región F;Facturación;20 de septiembre de 2019
AFG-001462;región B;Falta Servicio;21/9/19
AFG-000838;región C;Falta Servicio;21 de septiembre de 2019
AFG-000296;región A;Facturación;21 de septiembre de 2019
AFG-003024;región F;Instalación pendiente;22/9/2019
AFG-001879;región A;Facturación;22/9/19
AFG-001390;región D;Falta Servicio;22/9/19
AFG-003182;región F;Instalación pendiente;23/9/2019
AFG-001581;región C;Falta Servicio;23/9/19
AFG-001345;región E;Falta Servicio;23/9/19
AFG-003034;región B;Falta Servicio;24/9/2019
AFG-001649;región A;Falta Servicio;24/9/19
AFG-001022;región E;Facturación;24/9/19
AFG-003016;región B;Falta Servicio;25/9/2019
AFG-002622;región F;Instalación pendiente;25-9-2019
AFG-001915;región C;Facturación;2019-25-9
AFG-000771;región C;Cambio de Producto;26 de septiembre de 2019
AFG-000699;región A;Cambio de Producto;26 de septiembre de 2019
AFG-000007;región F;No reconoce producto;26 de septiembre de 2019
AFG-002816;región A;Facturación;27/9/2019
AFG-002381;región F;Facturación;2019-27-9
AFG-000938;región E;No reconoce producto;27/9/19
AFG-003154;región C;Falta Servicio;28/9/2019
AFG-002537;región E;No reconoce producto;2019-28-9
AFG-000552;región B;Facturación;28 de septiembre de 2019
AFG-000792;región C;Facturación;29 de septiembre de 2019
AFG-000553;región B;Facturación;29 de septiembre de 2019
AFG-000223;región D;Falta Servicio;29 de septiembre de 2019
AFG-002116;región F;Facturación;2019-30-9
AFG-002084;región C;Facturación;2019-30-9
AFG-000292;región D;Falta Servicio;30 de septiembre de 2019
AFG-003082;región D;Facturación;1/10/2019
AFG-001369;región C;Facturación;1/10/19
AFG-000558;región F;Facturación;1 de octubre de 2019
AFG-002981;región B;Facturación;2/10/2019
AFG-002928;región F;Facturación;2/10/2019
AFG-002579;región A;Facturación;2019-2-10
AFG-003100;región C;No reconoce producto;3/10/2019
AFG-001595;región A;Cambio de Producto;3/10/19
AFG-001439;región B;Facturación;3/10/19
AFG-002546;región A;Facturación;2019-4-10
AFG-001823;región B;Facturación;4/10/19
AFG-000071;región F;Facturación;4 de octubre de 2019
AFG-002852;región B;No reconoce producto;5/10/2019
AFG-002462;región E;Falta Servicio;2019-5-10
AFG-000113;región F;Facturación;5 de octubre de 2019
AFG-002657;región B;Falta Servicio;6-10-2019
AFG-002393;región C;No reconoce producto;2019-6-10
AFG-000748;región A;Falta Servicio;6 de octubre de 2019
AFG-003031;región E;Facturación;7/10/2019
AFG-001437;región A;Facturación;7/10/19
AFG-000457;región F;Falta Servicio;7 de octubre de 2019
AFG-002751;región A;Facturación;8/10/2019
AFG-002526;región D;Falta Servicio;2019-8-10
AFG-001443;región B;Facturación;8/10/19
AFG-002838;región D;Facturación;9/10/2019
AFG-000522;región C;Falta Servicio;9 de octubre de 2019
AFG-000255;región E;Facturación;9 de octubre de 2019
AFG-001782;región F;Actualiza datos;10/10/19
AFG-001754;región C;Facturación;10/10/19
AFG-001084;región B;Falta Servicio;10/10/19
AFG-002744;región B;Facturación;11-10-2019
AFG-002286;región E;Actualiza datos;2019-11-10
AFG-000843;región A;Facturación;11 de octubre de 2019
AFG-003265;región A;Facturación;12/10/2019
AFG-001347;región C;Instalación pendiente;12/10/19
AFG-000342;región F;No reconoce producto;12 de octubre de 2019
AFG-002010;región B;Falta Servicio;2019-13-10
AFG-001642;región C;Falta Servicio;13/10/19
AFG-000200;región A;Falta Servicio;13 de octubre de 2019
AFG-002780;región F;Facturación;14/10/2019
AFG-001153;región E;Falta Servicio;14/10/19
AFG-000021;región D;Falta Servicio;14 de octubre de 2019
AFG-002977;región F;Facturación;15/10/2019
AFG-002103;región E;Falta Servicio;2019-15-10
AFG-001002;región B;Cambio de Producto;15/10/19
AFG-002844;región E;Falta Servicio;16/10/2019
AFG-001124;región D;Facturación;16/10/19
AFG-000355;región A;Falta Servicio;16 de octubre de 2019
AFG-003175;región E;Falta Servicio;17/10/2019
AFG-001232;región D;Falta Servicio;17/10/19
AFG-000660;región B;No reconoce producto;17 de octubre de 2019
AFG-002885;región D;Falta Servicio;18/10/2019
AFG-002606;región C;No reconoce producto;2019-18-10
AFG-002281;región B;Facturación;2019-18-10
AFG-003207;región E;Falta Servicio;19/10/2019
AFG-002648;región F;Actualiza datos;19-10-2019
AFG-001760;región A;Falta Servicio;19/10/19
AFG-001678;región D;Falta Servicio;20/10/19
AFG-001561;región B;Falta Servicio;20/10/19
AFG-001079;región A;Falta Servicio;20/10/19
AFG-002823;región A;Falta Servicio;21/10/2019
AFG-001949;región D;Falta Servicio;2019-21-10
AFG-000537;región C;Facturación;21 de octubre de 2019
AFG-000930;región E;Actualiza datos;22 de octubre de 2019
AFG-000907;región A;Falta Servicio;22 de octubre de 2019
AFG-000030;región B;Facturación;22 de octubre de 2019
AFG-001261;región C;Instalación pendiente;23/10/19
AFG-001255;región D;No reconoce producto;23/10/19
AFG-000459;región F;Instalación pendiente;23 de octubre de 2019
AFG-003138;región C;Facturación;24/10/2019
AFG-001188;región B;Actualiza datos;24/10/19
AFG-000571;región D;Instalación pendiente;24 de octubre de 2019
AFG-003143;región B;Facturación;25/10/2019
AFG-002643;región A;Falta Servicio;25-10-2019
AFG-001262;región F;Facturación;25/10/19
AFG-002791;región C;Falta Servicio;26/10/2019
AFG-002072;región A;Actualiza datos;2019-26-10
AFG-001997;región D;Facturación;2019-26-10
AFG-003271;región A;Facturación;27/10/2019
AFG-001284;región E;Instalación pendiente;27/10/19
AFG-000294;región F;Actualiza datos;27 de octubre de 2019
AFG-003038;región F;Facturación;28/10/2019
AFG-002693;región A;Facturación;28-10-2019
AFG-001499;región B;Facturación;28/10/19
AFG-002183;región F;Facturación;2019-29-10
AFG-002041;región B;Falta Servicio;2019-29-10
AFG-001383;región A;Falta Servicio;29/10/19
AFG-000733;región D;Falta Servicio;30 de octubre de 2019
AFG-000623;región B;Falta Servicio;30 de octubre de 2019
AFG-000323;región C;Facturación;30 de octubre de 2019
AFG-001459;región A;Falta Servicio;31/10/19
AFG-001080;región B;Falta Servicio;31/10/19
AFG-000313;región D;Falta Servicio;31 de octubre de 2019
AFG-001874;región A;Actualiza datos;1/11/19
AFG-000339;región F;Facturación;1 de noviembre de 2019
AFG-000031;región B;No reconoce producto;1 de noviembre de 2019
AFG-003298;región E;Falta Servicio;2/11/2019
AFG-003020;región C;Instalación pendiente;2/11/2019
AFG-002217;región D;Facturación;2019-2-11
AFG-002355;región D;Facturación;2019-3-11
AFG-002145;región E;No reconoce producto;2019-3-11
AFG-000703;región C;Falta Servicio;3 de noviembre de 2019
AFG-001110;región B;Falta Servicio;4/11/19
AFG-000586;región E;No reconoce producto;4 de noviembre de 2019
AFG-000512;región F;Actualiza datos;4 de noviembre de 2019
AFG-002150;región E;Actualiza datos;2019-5-11
AFG-002142;región C;Facturación;2019-5-11
AFG-000221;región B;Falta Servicio;5 de noviembre de 2019
AFG-002716;región E;Falta Servicio;6-11-2019
AFG-001636;región D;No reconoce producto;6/11/19
AFG-001532;región A;Facturación;6/11/19
AFG-002834;región D;No reconoce producto;7/11/2019
AFG-000345;región E;Facturación;7 de noviembre de 2019
AFG-000238;región F;Falta Servicio;7 de noviembre de 2019
AFG-001898;región E;Falta Servicio;2019-8-11
AFG-001713;región C;Falta Servicio;8/11/19
AFG-000798;región D;Falta Servicio;8 de noviembre de 2019
AFG-001045;región B;Falta Servicio;9/11/19
AFG-000327;región F;Falta Servicio;9 de noviembre de 2019
AFG-000066;región A;Falta Servicio;9 de noviembre de 2019
AFG-002419;región A;Facturación;2019-10-11
AFG-001861;región C;Falta Servicio;10/11/19
AFG-001703;región B;Facturación;10/11/19
AFG-002468;región A;Falta Servicio;2019-11-11
AFG-001640;región E;Falta Servicio;11/11/19
AFG-000657;región B;Instalación pendiente;11 de noviembre de 2019
AFG-003155;región A;Falta Servicio;12/11/2019
AFG-002918;región E;Falta Servicio;12/11/2019
AFG-002409;región D;Falta Servicio;2019-12-11
AFG-003006;región F;Facturación;13/11/2019
AFG-001695;región D;Instalación pendiente;13/11/19
AFG-001170;región C;Facturación;13/11/19
AFG-001057;región A;Falta Servicio;14/11/19
AFG-000150;región D;Falta Servicio;14 de noviembre de 2019
AFG-000036;región C;Facturación;14 de noviembre de 2019
AFG-002580;región D;Actualiza datos;2019-15-11
AFG-000454;región E;Instalación pendiente;15 de noviembre de 2019
AFG-000048;región F;Falta Servicio;15 de noviembre de 2019
AFG-003227;región E;Facturación;16/11/2019
AFG-001807;región D;Actualiza datos;16/11/19
AFG-001293;región F;Falta Servicio;16/11/19
AFG-002620;región A;Falta Servicio;17-11-2019
AFG-002545;región D;Falta Servicio;2019-17-11
AFG-000020;región C;Facturación;17 de noviembre de 2019
AFG-002215;región C;Facturación;2019-18-11
AFG-001404;región E;Falta Servicio;18/11/19
AFG-000975;región B;Falta Servicio;18/11/19
AFG-001306;región B;Falta Servicio;19/11/19
AFG-001285;región C;Facturación;19/11/19
AFG-000896;región D;Facturación;19 de noviembre de 2019
AFG-003157;región C;Facturación;20/11/2019
AFG-002372;región A;Cambio de Producto;2019-20-11
AFG-001303;región B;Falta Servicio;20/11/19
AFG-003089;región E;Facturación;21/11/2019
AFG-000235;región D;Falta Servicio;21 de noviembre de 2019
AFG-000003;región A;Falta Servicio;21 de noviembre de 2019
AFG-001766;región F;Falta Servicio;22/11/19
AFG-000911;región E;Actualiza datos;22 de noviembre de 2019
AFG-000157;región D;Facturación;22 de noviembre de 2019
AFG-001256;región F;Falta Servicio;23/11/19
AFG-001092;región A;Actualiza datos;23/11/19
AFG-000633;región C;Falta Servicio;23 de noviembre de 2019
AFG-001607;región A;Falta Servicio;24/11/19
AFG-000445;región B;Facturación;24 de noviembre de 2019
AFG-000067;región E;No reconoce producto;24 de noviembre de 2019
AFG-002974;región C;Falta Servicio;25/11/2019
AFG-000620;región B;Actualiza datos;25 de noviembre de 2019
AFG-000361;región A;Facturación;25 de noviembre de 2019
AFG-002799;región A;Falta Servicio;26/11/2019
AFG-000460;región B;Falta Servicio;26 de noviembre de 2019
AFG-000225;región E;Facturación;26 de noviembre de 2019
AFG-001890;región A;Cambio de Producto;2019-27-11
AFG-001721;región C;Actualiza datos;27/11/19
AFG-001134;región B;Facturación;27/11/19
AFG-002199;región B;Falta Servicio;2019-28-11
AFG-002071;región F;Falta Servicio;2019-28-11
AFG-000121;región E;Instalación pendiente;28 de noviembre de 2019
AFG-003178;región C;Cambio de Producto;29/11/2019
AFG-002985;región F;Facturación;29/11/2019
AFG-002064;región E;No reconoce producto;2019-29-11
AFG-002634;región B;Facturación;30-11-2019
AFG-001658;región F;Facturación;30/11/19
AFG-000335;región E;Falta Servicio;30 de noviembre de 2019
AFG-001798;región B;Facturación;1/12/19
AFG-000840;región C;Cambio de Producto;1 de diciembre de 2019
AFG-000245;región E;Instalación pendiente;1 de diciembre de 2019
AFG-002455;región B;Falta Servicio;2019-2-12
AFG-001982;región C;Falta Servicio;2019-2-12
AFG-001972;región D;Cambio de Producto;2019-2-12
AFG-002569;región A;Instalación pendiente;2019-3-12
AFG-002488;región D;Cambio de Producto;2019-3-12
AFG-000103;región F;Cambio de Producto;3 de diciembre de 2019
AFG-003252;región C;Instalación pendiente;4/12/2019
AFG-002133;región A;No reconoce producto;2019-4-12
AFG-001230;región B;Falta Servicio;4/12/19
AFG-001458;región A;Facturación;5/12/19
AFG-000768;región D;Instalación pendiente;5 de diciembre de 2019
AFG-000266;región B;Falta Servicio;5 de diciembre de 2019
AFG-002421;región B;Facturación;2019-6-12
AFG-001330;región A;Facturación;6/12/19
AFG-000060;región F;Instalación pendiente;6 de diciembre de 2019
AFG-002917;región E;No reconoce producto;7/12/2019
AFG-001010;región C;Facturación;7/12/19
AFG-000864;región F;Facturación;7 de diciembre de 2019
AFG-003144;región C;Cambio de Producto;8/12/2019
AFG-002603;región F;Facturación;2019-8-12
AFG-000242;región B;Actualiza datos;8 de diciembre de 2019
AFG-001963;región F;Falta Servicio;2019-9-12
AFG-001937;región E;Falta Servicio;2019-9-12
AFG-001673;región B;Falta Servicio;9/12/19
AFG-002821;región B;Falta Servicio;10/12/2019
AFG-002016;región D;Falta Servicio;2019-10-12
AFG-001410;región C;Cambio de Producto;10/12/19
AFG-002979;región E;Falta Servicio;11/12/2019
AFG-002391;región D;Falta Servicio;2019-11-12
AFG-001500;región F;No reconoce producto;11/12/19
AFG-001166;región D;Instalación pendiente;12/12/19
AFG-000807;región C;Instalación pendiente;12 de diciembre de 2019
AFG-000026;región A;Facturación;12 de diciembre de 2019
AFG-001335;región D;Falta Servicio;13/12/19
AFG-000979;región F;Falta Servicio;13/12/19
AFG-000172;región E;Falta Servicio;13 de diciembre de 2019
AFG-001339;región F;Facturación;14/12/19
AFG-001250;región C;Falta Servicio;14/12/19
AFG-000700;región A;Cambio de Producto;14 de diciembre de 2019
AFG-001625;región B;Facturación;15/12/19
AFG-001475;región E;Actualiza datos;15/12/19
AFG-000740;región C;Falta Servicio;15 de diciembre de 2019
AFG-002895;región A;Facturación;16/12/2019
AFG-000667;región C;Facturación;16 de diciembre de 2019
AFG-000124;región D;Falta Servicio;16 de diciembre de 2019
AFG-002026;región B;Facturación;2019-17-12
AFG-001968;región A;Falta Servicio;2019-17-12
AFG-001967;región E;Falta Servicio;2019-17-12
AFG-002228;región D;Actualiza datos;2019-18-12
AFG-000258;región C;No reconoce producto;18 de diciembre de 2019
AFG-000079;región F;Facturación;18 de diciembre de 2019
AFG-003159;región F;Cambio de Producto;19/12/2019
AFG-003022;región A;Cambio de Producto;19/12/2019
AFG-001122;región E;Falta Servicio;19/12/19
AFG-001849;región A;Facturación;20/12/19
AFG-001036;región D;Facturación;20/12/19
AFG-000277;región E;Falta Servicio;20 de diciembre de 2019
AFG-002786;región A;Falta Servicio;21/12/2019
AFG-002035;región B;No reconoce producto;2019-21-12
AFG-000076;región F;Facturación;21 de diciembre de 2019
AFG-002609;región C;Falta Servicio;2019-22-12
AFG-001096;región B;Falta Servicio;22/12/19
AFG-000970;región F;Falta Servicio;22/12/19
AFG-001280;región A;Instalación pendiente;23/12/19
AFG-000569;región B;Actualiza datos;23 de diciembre de 2019
AFG-000430;región E;Falta Servicio;23 de diciembre de 2019
AFG-002406;región B;Facturación;2019-24-12
AFG-001618;región F;Facturación;24/12/19
AFG-000205;región C;Falta Servicio;24 de diciembre de 2019
AFG-002532;región F;Facturación;2019-25-12
AFG-002520;región A;Facturación;2019-25-12
AFG-000533;región E;Facturación;25 de diciembre de 2019
AFG-002949;región B;Instalación pendiente;26/12/2019
AFG-000269;región C;Cambio de Producto;26 de diciembre de 2019
AFG-000226;región A;Falta Servicio;26 de diciembre de 2019
AFG-003135;región C;Facturación;27/12/2019
AFG-001029;región F;Facturación;27/12/19
AFG-000340;región E;Cambio de Producto;27 de diciembre de 2019
AFG-001402;región A;Facturación;28/12/19
AFG-000468;región D;Falta Servicio;28 de diciembre de 2019
AFG-000249;región E;Falta Servicio;28 de diciembre de 2019
AFG-002232;región E;Falta Servicio;2019-29-12
AFG-002052;región C;Falta Servicio;2019-29-12
AFG-000483;región D;Falta Servicio;29 de diciembre de 2019
AFG-002587;región D;Actualiza datos;2019-30-12
AFG-000835;región B;Facturación;30 de diciembre de 2019
AFG-000543;región C;Facturación;30 de diciembre de 2019
AFG-002500;región D;Facturación;2019-31-12
AFG-002169;región A;No reconoce producto;2019-31-12
AFG-001805;región F;Facturación;31/12/19
AFG-001857;región E;Falta Servicio;1/1/20
AFG-001371;región C;Falta Servicio;1/1/20
AFG-000443;región B;Falta Servicio;1 de enero de 2020
AFG-003072;región A;Cambio de Producto;2/1/2020
AFG-001504;región F;Actualiza datos;2/1/20
AFG-001003;región B;Instalación pendiente;2/1/20
AFG-003274;región F;Instalación pendiente;3/1/2020
AFG-002204;región B;Cambio de Producto;2020-3-1
AFG-000477;región A;Facturación;3 de enero de 2020
AFG-002593;región F;No reconoce producto;2020-4-1
AFG-002343;región A;No reconoce producto;2020-4-1
AFG-001728;región B;Facturación;4/1/20
AFG-001509;región B;Falta Servicio;5/1/20
AFG-000900;región C;Facturación;5 de enero de 2020
AFG-000615;región D;Actualiza datos;5 de enero de 2020
AFG-003133;región D;Cambio de Producto;6/1/2020
AFG-001775;región B;Cambio de Producto;6/1/20
AFG-000019;región C;Facturación;6 de enero de 2020
AFG-001790;región C;No reconoce producto;7/1/20
AFG-000134;región F;Falta Servicio;7 de enero de 2020
AFG-000018;región B;Facturación;7 de enero de 2020
AFG-003009;región E;Instalación pendiente;8/1/2020
AFG-000847;región C;Instalación pendiente;8 de enero de 2020
AFG-000086;región F;Falta Servicio;8 de enero de 2020
AFG-003202;región E;Falta Servicio;9/1/2020
AFG-003126;región B;Falta Servicio;9/1/2020
AFG-003081;región C;Cambio de Producto;9/1/2020
AFG-002930;región B;Falta Servicio;10/1/2020
AFG-001135;región A;Facturación;10/1/20
AFG-000378;región F;Falta Servicio;10 de enero de 2020
AFG-003179;región D;Cambio de Producto;11/1/2020
AFG-002728;región C;Falta Servicio;11-1-2020
AFG-000480;región B;Falta Servicio;11 de enero de 2020
AFG-002336;región C;Falta Servicio;2020-12-1
AFG-002236;región E;Facturación;2020-12-1
AFG-001205;región D;Falta Servicio;12/1/20
AFG-001014;región C;Facturación;13/1/20
AFG-000980;región E;Falta Servicio;13/1/20
AFG-000053;región B;Cambio de Producto;13 de enero de 2020
AFG-002635;región B;Actualiza datos;14-1-2020
AFG-002439;región A;Actualiza datos;2020-14-1
AFG-001974;región F;No reconoce producto;2020-14-1
AFG-001456;región E;No reconoce producto;15/1/20
AFG-000803;región B;Facturación;15 de enero de 2020
AFG-000640;región A;Facturación;15 de enero de 2020
AFG-003026;región C;Falta Servicio;16/1/2020
AFG-002407;región B;Facturación;2020-16-1
AFG-000962;región D;Falta Servicio;16/1/20
AFG-002171;región E;Falta Servicio;2020-17-1
AFG-001932;región F;Instalación pendiente;2020-17-1
AFG-001503;región A;Falta Servicio;17/1/20
AFG-003277;región D;Actualiza datos;18/1/2020
AFG-001175;región A;Facturación;18/1/20
AFG-000193;región F;Falta Servicio;18 de enero de 2020
