id_cliente;tx_zona;tx_reclamo;fc_reclamo
AFG-000642;región D;Cambio de Producto;2019-08-25
AFG-000261;región C;Facturación;2019-08-25
AFG-003040;región A;Falta Servicio;2019-08-26
AFG-002998;región E;Facturación;2019-08-26
AFG-001099;región D;Falta Servicio;2019-08-26
AFG-001696;región A;Facturación;2019-08-27
AFG-001666;región F;Actualiza datos;2019-08-27
AFG-000793;región E;Falta Servicio;2019-08-27
AFG-002839;región D;Facturación;2019-08-28
AFG-001413;región E;Facturación;2019-08-28
AFG-000542;región F;Facturación;2019-08-28
AFG-001286;región F;Facturación;2019-08-29
AFG-001257;región D;No reconoce producto;2019-08-29
AFG-000801;región E;Facturación;2019-08-29
AFG-003208;región C;Falta Servicio;2019-08-30
AFG-002528;región B;Falta Servicio;2019-08-30
AFG-000028;región E;Facturación;2019-08-30
AFG-002658;región E;Facturación;2019-08-31
AFG-002225;región F;Facturación;2019-08-31
AFG-001393;región A;Facturación;2019-08-31
AFG-001840;región F;Instalación pendiente;2019-09-01
AFG-000783;región D;Falta Servicio;2019-09-01
AFG-000228;región C;No reconoce producto;2019-09-01
AFG-002487;región B;Falta Servicio;2019-02-09
AFG-000831;región A;Falta Servicio;2019-09-02
AFG-000591;región F;Facturación;2019-09-02
AFG-002196;región E;Facturación;2019-03-09
AFG-000817;región F;Facturación;2019-09-03
AFG-000178;región A;Facturación;2019-09-03
AFG-002384;región F;Facturación;2019-04-09
AFG-002368;región D;Facturación;2019-04-09
AFG-001098;región E;Falta Servicio;2019-09-04
AFG-002263;región B;Facturación;2019-05-09
AFG-001900;región E;Instalación pendiente;2019-05-09
AFG-001870;región C;Facturación;2019-09-05
AFG-002637;región F;Cambio de Producto;2019-09-06
AFG-002510;región E;Actualiza datos;2019-06-09
AFG-001109;región A;Falta Servicio;2019-09-06
AFG-002912;región D;Facturación;2019-09-07
AFG-002448;región B;Instalación pendiente;2019-07-09
AFG-002273;región A;No reconoce producto;2019-07-09
AFG-003119;región E;Cambio de Producto;2019-09-08
AFG-001576;región D;Facturación;2019-09-08
AFG-000413;región A;Falta Servicio;2019-09-08
AFG-003261;región E;Facturación;2019-09-09
AFG-002719;región A;Falta Servicio;2019-09-09
AFG-000023;región B;Facturación;2019-09-09
AFG-002176;región A;Falta Servicio;2019-10-09
AFG-002160;región C;Facturación;2019-10-09
AFG-001699;región F;Falta Servicio;2019-09-10
AFG-002991;región F;Cambio de Producto;2019-09-11
AFG-001041;región E;Actualiza datos;2019-09-11
AFG-000492;región D;Cambio de Producto;2019-09-11
AFG-002272;región B;Falta Servicio;2019-12-09
AFG-001488;región A;Cambio de Producto;2019-09-12
AFG-000596;región D;Cambio de Producto;2019-09-12
AFG-002772;región C;Facturación;2019-09-13
AFG-001038;región B;Cambio de Producto;2019-09-13
AFG-000545;región E;Facturación;2019-09-13
AFG-003095;región A;Instalación pendiente;2019-09-14
AFG-000816;región B;Facturación;2019-09-14
AFG-000059;región F;Facturación;2019-09-14
AFG-002077;región E;Cambio de Producto;2019-09-15
AFG-001269;región C;Falta Servicio;2019-09-15
AFG-000498;región D;Falta Servicio;2019-09-15
AFG-002275;región D;Facturación;2019-09-16
AFG-000963;región C;Falta Servicio;2019-09-16
AFG-000950;región B;No reconoce producto;2019-09-16
AFG-003137;región E;Instalación pendiente;2019-09-17
AFG-003127;región A;Facturación;2019-09-17
AFG-002900;región F;Cambio de Producto;2019-09-17
AFG-003272;región E;Cambio de Producto;2019-09-18
AFG-002466;región A;Falta Servicio;2019-09-18
AFG-002427;región B;Cambio de Producto;2019-09-18
AFG-001511;región D;Cambio de Producto;2019-09-19
AFG-000515;región C;Facturación;2019-09-19
AFG-000379;región F;Facturación;2019-09-19
AFG-001231;región A;Falta Servicio;2019-09-20
AFG-000729;región E;Facturación;2019-09-20
AFG-000720;región F;Facturación;2019-09-20
AFG-001462;región B;Falta Servicio;2019-09-21
AFG-000838;región C;Falta Servicio;2019-09-21
AFG-000296;región A;Facturación;2019-09-21
AFG-003024;región F;Instalación pendiente;2019-09-22
AFG-001879;región A;Facturación;2019-09-22
AFG-001390;región D;Falta Servicio;2019-09-22
AFG-003182;región F;Instalación pendiente;2019-09-23
AFG-001581;región C;Falta Servicio;2019-09-23
AFG-001345;región E;Falta Servicio;2019-09-23
AFG-003034;región B;Falta Servicio;2019-09-24
AFG-001649;región A;Falta Servicio;2019-09-24
AFG-001022;región E;Facturación;2019-09-24
AFG-003016;región B;Falta Servicio;2019-09-25
AFG-002622;región F;Instalación pendiente;2019-09-25
AFG-001915;región C;Facturación;2019-09-25
AFG-000771;región C;Cambio de Producto;2019-09-26
AFG-000699;región A;Cambio de Producto;2019-09-26
AFG-000007;región F;No reconoce producto;2019-09-26
AFG-002816;región A;Facturación;2019-09-27
AFG-002381;región F;Facturación;2019-09-27
AFG-000938;región E;No reconoce producto;2019-09-27
AFG-003154;región C;Falta Servicio;2019-09-28
AFG-002537;región E;No reconoce producto;2019-09-28
AFG-000552;región B;Facturación;2019-09-28
AFG-000792;región C;Facturación;2019-09-29
AFG-000553;región B;Facturación;2019-09-29
AFG-000223;región D;Falta Servicio;2019-09-29
AFG-002116;región F;Facturación;2019-09-30
AFG-002084;región C;Facturación;2019-09-30
AFG-000292;región D;Falta Servicio;2019-09-30
AFG-003082;región D;Facturación;2019-10-01
AFG-001369;región C;Facturación;2019-10-01
AFG-000558;región F;Facturación;2019-10-01
AFG-002981;región B;Facturación;2019-10-02
AFG-002928;región F;Facturación;2019-10-02
AFG-002579;región A;Facturación;2019-02-10
AFG-003100;región C;No reconoce producto;2019-10-03
AFG-001595;región A;Cambio de Producto;2019-10-03
AFG-001439;región B;Facturación;2019-10-03
AFG-002546;región A;Facturación;2019-04-10
AFG-001823;región B;Facturación;2019-10-04
AFG-000071;región F;Facturación;2019-10-04
AFG-002852;región B;No reconoce producto;2019-10-05
AFG-002462;región E;Falta Servicio;2019-05-10
AFG-000113;región F;Facturación;2019-10-05
AFG-002657;región B;Falta Servicio;2019-10-06
AFG-002393;región C;No reconoce producto;2019-06-10
AFG-000748;región A;Falta Servicio;2019-10-06
AFG-003031;región E;Facturación;2019-10-07
AFG-001437;región A;Facturación;2019-10-07
AFG-000457;región F;Falta Servicio;2019-10-07
AFG-002751;región A;Facturación;2019-10-08
AFG-002526;región D;Falta Servicio;2019-08-10
AFG-001443;región B;Facturación;2019-10-08
AFG-002838;región D;Facturación;2019-10-09
AFG-000522;región C;Falta Servicio;2019-10-09
AFG-000255;región E;Facturación;2019-10-09
AFG-001782;región F;Actualiza datos;2019-10-10
AFG-001754;región C;Facturación;2019-10-10
AFG-001084;región B;Falta Servicio;2019-10-10
AFG-002744;región B;Facturación;2019-10-11
AFG-002286;región E;Actualiza datos;2019-11-10
AFG-000843;región A;Facturación;2019-10-11
AFG-003265;región A;Facturación;2019-10-12
AFG-001347;región C;Instalación pendiente;2019-10-12
AFG-000342;región F;No reconoce producto;2019-10-12
AFG-002010;región B;Falta Servicio;2019-10-13
AFG-001642;región C;Falta Servicio;2019-10-13
AFG-000200;región A;Falta Servicio;2019-10-13
AFG-002780;región F;Facturación;2019-10-14
AFG-001153;región E;Falta Servicio;2019-10-14
AFG-000021;región D;Falta Servicio;2019-10-14
AFG-002977;región F;Facturación;2019-10-15
AFG-002103;región E;Falta Servicio;2019-10-15
AFG-001002;región B;Cambio de Producto;2019-10-15
AFG-002844;región E;Falta Servicio;2019-10-16
AFG-001124;región D;Facturación;2019-10-16
AFG-000355;región A;Falta Servicio;2019-10-16
AFG-003175;región E;Falta Servicio;2019-10-17
AFG-001232;región D;Falta Servicio;2019-10-17
AFG-000660;región B;No reconoce producto;2019-10-17
AFG-002885;región D;Falta Servicio;2019-10-18
AFG-002606;región C;No reconoce producto;2019-10-18
AFG-002281;región B;Facturación;2019-10-18
AFG-003207;región E;Falta Servicio;2019-10-19
AFG-002648;región F;Actualiza datos;2019-10-19
AFG-001760;región A;Falta Servicio;2019-10-19
AFG-001678;región D;Falta Servicio;2019-10-20
AFG-001561;región B;Falta Servicio;2019-10-20
AFG-001079;región A;Falta Servicio;2019-10-20
AFG-002823;región A;Falta Servicio;2019-10-21
AFG-001949;región D;Falta Servicio;2019-10-21
AFG-000537;región C;Facturación;2019-10-21
AFG-000930;región E;Actualiza datos;2019-10-22
AFG-000907;región A;Falta Servicio;2019-10-22
AFG-000030;región B;Facturación;2019-10-22
AFG-001261;región C;Instalación pendiente;2019-10-23
AFG-001255;región D;No reconoce producto;2019-10-23
AFG-000459;región F;Instalación pendiente;2019-10-23
AFG-003138;región C;Facturación;2019-10-24
AFG-001188;región B;Actualiza datos;2019-10-24
AFG-000571;región D;Instalación pendiente;2019-10-24
AFG-003143;región B;Facturación;2019-10-25
AFG-002643;región A;Falta Servicio;2019-10-25
AFG-001262;región F;Facturación;2019-10-25
AFG-002791;región C;Falta Servicio;2019-10-26
AFG-002072;región A;Actualiza datos;2019-10-26
AFG-001997;región D;Facturación;2019-10-26
AFG-003271;región A;Facturación;2019-10-27
AFG-001284;región E;Instalación pendiente;2019-10-27
AFG-000294;región F;Actualiza datos;2019-10-27
AFG-003038;región F;Facturación;2019-10-28
AFG-002693;región A;Facturación;2019-10-28
AFG-001499;región B;Facturación;2019-10-28
AFG-002183;región F;Facturación;2019-10-29
AFG-002041;región B;Falta Servicio;2019-10-29
AFG-001383;región A;Falta Servicio;2019-10-29
AFG-000733;región D;Falta Servicio;2019-10-30
AFG-000623;región B;Falta Servicio;2019-10-30
AFG-000323;región C;Facturación;2019-10-30
AFG-001459;región A;Falta Servicio;2019-10-31
AFG-001080;región B;Falta Servicio;2019-10-31
AFG-000313;región D;Falta Servicio;2019-10-31
AFG-001874;región A;Actualiza datos;2019-11-01
AFG-000339;región F;Facturación;2019-11-01
AFG-000031;región B;No reconoce producto;2019-11-01
AFG-003298;región E;Falta Servicio;2019-11-02
AFG-003020;región C;Instalación pendiente;2019-11-02
AFG-002217;región D;Facturación;2019-02-11
AFG-002355;región D;Facturación;2019-03-11
AFG-002145;región E;No reconoce producto;2019-03-11
AFG-000703;región C;Falta Servicio;2019-11-03
AFG-001110;región B;Falta Servicio;2019-11-04
AFG-000586;región E;No reconoce producto;2019-11-04
AFG-000512;región F;Actualiza datos;2019-11-04
AFG-002150;región E;Actualiza datos;2019-05-11
AFG-002142;región C;Facturación;2019-05-11
AFG-000221;región B;Falta Servicio;2019-11-05
AFG-002716;región E;Falta Servicio;2019-11-06
AFG-001636;región D;No reconoce producto;2019-11-06
AFG-001532;región A;Facturación;2019-11-06
AFG-002834;región D;No reconoce producto;2019-11-07
AFG-000345;región E;Facturación;2019-11-07
AFG-000238;región F;Falta Servicio;2019-11-07
AFG-001898;región E;Falta Servicio;2019-08-11
AFG-001713;región C;Falta Servicio;2019-11-08
AFG-000798;región D;Falta Servicio;2019-11-08
AFG-001045;región B;Falta Servicio;2019-11-09
AFG-000327;región F;Falta Servicio;2019-11-09
AFG-000066;región A;Falta Servicio;2019-11-09
AFG-002419;región A;Facturación;2019-10-11
AFG-001861;región C;Falta Servicio;2019-11-10
AFG-001703;región B;Facturación;2019-11-10
AFG-002468;región A;Falta Servicio;2019-11-11
AFG-001640;región E;Falta Servicio;2019-11-11
AFG-000657;región B;Instalación pendiente;2019-11-11
AFG-003155;región A;Falta Servicio;2019-11-12
AFG-002918;región E;Falta Servicio;2019-11-12
AFG-002409;región D;Falta Servicio;2019-12-11
AFG-003006;región F;Facturación;2019-11-13
AFG-001695;región D;Instalación pendiente;2019-11-13
AFG-001170;región C;Facturación;2019-11-13
AFG-001057;región A;Falta Servicio;2019-11-14
AFG-000150;región D;Falta Servicio;2019-11-14
AFG-000036;región C;Facturación;2019-11-14
AFG-002580;región D;Actualiza datos;2019-11-15
AFG-000454;región E;Instalación pendiente;2019-11-15
AFG-000048;región F;Falta Servicio;2019-11-15
AFG-003227;región E;Facturación;2019-11-16
AFG-001807;región D;Actualiza datos;2019-11-16
AFG-001293;región F;Falta Servicio;2019-11-16
AFG-002620;región A;Falta Servicio;2019-11-17
AFG-002545;región D;Falta Servicio;2019-11-17
AFG-000020;región C;Facturación;2019-11-17
AFG-002215;región C;Facturación;2019-11-18
AFG-001404;región E;Falta Servicio;2019-11-18
AFG-000975;región B;Falta Servicio;2019-11-18
AFG-001306;región B;Falta Servicio;2019-11-19
AFG-001285;región C;Facturación;2019-11-19
AFG-000896;región D;Facturación;2019-11-19
AFG-003157;región C;Facturación;2019-11-20
AFG-002372;región A;Cambio de Producto;2019-11-20
AFG-001303;región B;Falta Servicio;2019-11-20
AFG-003089;región E;Facturación;2019-11-21
AFG-000235;región D;Falta Servicio;2019-11-21
AFG-000003;región A;Falta Servicio;2019-11-21
AFG-001766;región F;Falta Servicio;2019-11-22
AFG-000911;región E;Actualiza datos;2019-11-22
AFG-000157;región D;Facturación;2019-11-22
AFG-001256;región F;Falta Servicio;2019-11-23
AFG-001092;región A;Actualiza datos;2019-11-23
AFG-000633;región C;Falta Servicio;2019-11-23
AFG-001607;región A;Falta Servicio;2019-11-24
AFG-000445;región B;Facturación;2019-11-24
AFG-000067;región E;No reconoce producto;2019-11-24
AFG-002974;región C;Falta Servicio;2019-11-25
AFG-000620;región B;Actualiza datos;2019-11-25
AFG-000361;región A;Facturación;2019-11-25
AFG-002799;región A;Falta Servicio;2019-11-26
AFG-000460;región B;Falta Servicio;2019-11-26
AFG-000225;región E;Facturación;2019-11-26
AFG-001890;región A;Cambio de Producto;2019-11-27
AFG-001721;región C;Actualiza datos;2019-11-27
AFG-001134;región B;Facturación;2019-11-27
AFG-002199;región B;Falta Servicio;2019-11-28
AFG-002071;región F;Falta Servicio;2019-11-28
AFG-000121;región E;Instalación pendiente;2019-11-28
AFG-003178;región C;Cambio de Producto;2019-11-29
AFG-002985;región F;Facturación;2019-11-29
AFG-002064;región E;No reconoce producto;2019-11-29
AFG-002634;región B;Facturación;2019-11-30
AFG-001658;región F;Facturación;2019-11-30
AFG-000335;región E;Falta Servicio;2019-11-30
AFG-001798;región B;Facturación;2019-12-01
AFG-000840;región C;Cambio de Producto;2019-12-01
AFG-000245;región E;Instalación pendiente;2019-12-01
AFG-002455;región B;Falta Servicio;2019-02-12
AFG-001982;región C;Falta Servicio;2019-02-12
AFG-001972;región D;Cambio de Producto;2019-02-12
AFG-002569;región A;Instalación pendiente;2019-03-12
AFG-002488;región D;Cambio de Producto;2019-03-12
AFG-000103;región F;Cambio de Producto;2019-12-03
AFG-003252;región C;Instalación pendiente;2019-12-04
AFG-002133;región A;No reconoce producto;2019-04-12
AFG-001230;región B;Falta Servicio;2019-12-04
AFG-001458;región A;Facturación;2019-12-05
AFG-000768;región D;Instalación pendiente;2019-12-05
AFG-000266;región B;Falta Servicio;2019-12-05
AFG-002421;región B;Facturación;2019-06-12
AFG-001330;región A;Facturación;2019-12-06
AFG-000060;región F;Instalación pendiente;2019-12-06
AFG-002917;región E;No reconoce producto;2019-12-07
AFG-001010;región C;Facturación;2019-12-07
AFG-000864;región F;Facturación;2019-12-07
AFG-003144;región C;Cambio de Producto;2019-12-08
AFG-002603;región F;Facturación;2019-08-12
AFG-000242;región B;Actualiza datos;2019-12-08
AFG-001963;región F;Falta Servicio;2019-09-12
AFG-001937;región E;Falta Servicio;2019-09-12
AFG-001673;región B;Falta Servicio;2019-12-09
AFG-002821;región B;Falta Servicio;2019-12-10
AFG-002016;región D;Falta Servicio;2019-10-12
AFG-001410;región C;Cambio de Producto;2019-12-10
AFG-002979;región E;Falta Servicio;2019-12-11
AFG-002391;región D;Falta Servicio;2019-11-12
AFG-001500;región F;No reconoce producto;2019-12-11
AFG-001166;región D;Instalación pendiente;2019-12-12
AFG-000807;región C;Instalación pendiente;2019-12-12
AFG-000026;región A;Facturación;2019-12-12
AFG-001335;región D;Falta Servicio;2019-12-13
AFG-000979;región F;Falta Servicio;2019-12-13
AFG-000172;región E;Falta Servicio;2019-12-13
AFG-001339;región F;Facturación;2019-12-14
AFG-001250;región C;Falta Servicio;2019-12-14
AFG-000700;región A;Cambio de Producto;2019-12-14
AFG-001625;región B;Facturación;2019-12-15
AFG-001475;región E;Actualiza datos;2019-12-15
AFG-000740;región C;Falta Servicio;2019-12-15
AFG-002895;región A;Facturación;2019-12-16
AFG-000667;región C;Facturación;2019-12-16
AFG-000124;región D;Falta Servicio;2019-12-16
AFG-002026;región B;Facturación;2019-12-17
AFG-001968;región A;Falta Servicio;2019-12-17
AFG-001967;región E;Falta Servicio;2019-12-17
AFG-002228;región D;Actualiza datos;2019-12-18
AFG-000258;región C;No reconoce producto;2019-12-18
AFG-000079;región F;Facturación;2019-12-18
AFG-003159;región F;Cambio de Producto;2019-12-19
AFG-003022;región A;Cambio de Producto;2019-12-19
AFG-001122;región E;Falta Servicio;2019-12-19
AFG-001849;región A;Facturación;2019-12-20
AFG-001036;región D;Facturación;2019-12-20
AFG-000277;región E;Falta Servicio;2019-12-20
AFG-002786;región A;Falta Servicio;2019-12-21
AFG-002035;región B;No reconoce producto;2019-12-21
AFG-000076;región F;Facturación;2019-12-21
AFG-002609;región C;Falta Servicio;2019-12-22
AFG-001096;región B;Falta Servicio;2019-12-22
AFG-000970;región F;Falta Servicio;2019-12-22
AFG-001280;región A;Instalación pendiente;2019-12-23
AFG-000569;región B;Actualiza datos;2019-12-23
AFG-000430;región E;Falta Servicio;2019-12-23
AFG-002406;región B;Facturación;2019-12-24
AFG-001618;región F;Facturación;2019-12-24
AFG-000205;región C;Falta Servicio;2019-12-24
AFG-002532;región F;Facturación;2019-12-25
AFG-002520;región A;Facturación;2019-12-25
AFG-000533;región E;Facturación;2019-12-25
AFG-002949;región B;Instalación pendiente;2019-12-26
AFG-000269;región C;Cambio de Producto;2019-12-26
AFG-000226;región A;Falta Servicio;2019-12-26
AFG-003135;región C;Facturación;2019-12-27
AFG-001029;región F;Facturación;2019-12-27
AFG-000340;región E;Cambio de Producto;2019-12-27
AFG-001402;región A;Facturación;2019-12-28
AFG-000468;región D;Falta Servicio;2019-12-28
AFG-000249;región E;Falta Servicio;2019-12-28
AFG-002232;región E;Falta Servicio;2019-12-29
AFG-002052;región C;Falta Servicio;2019-12-29
AFG-000483;región D;Falta Servicio;2019-12-29
AFG-002587;región D;Actualiza datos;2019-12-30
AFG-000835;región B;Facturación;2019-12-30
AFG-000543;región C;Facturación;2019-12-30
AFG-002500;región D;Facturación;2019-12-31
AFG-002169;región A;No reconoce producto;2019-12-31
AFG-001805;región F;Facturación;2019-12-31
AFG-001857;región E;Falta Servicio;2020-01-01
AFG-001371;región C;Falta Servicio;2020-01-01
AFG-000443;región B;Falta Servicio;2020-01-01
AFG-003072;región A;Cambio de Producto;2020-01-02
AFG-001504;región F;Actualiza datos;2020-01-02
AFG-001003;región B;Instalación pendiente;2020-01-02
AFG-003274;región F;Instalación pendiente;2020-01-03
AFG-002204;región B;Cambio de Producto;2020-03-01
AFG-000477;región A;Facturación;2020-01-03
AFG-002593;región F;No reconoce producto;2020-04-01
AFG-002343;región A;No reconoce producto;2020-04-01
AFG-001728;región B;Facturación;2020-01-04
AFG-001509;región B;Falta Servicio;2020-01-05
AFG-000900;región C;Facturación;2020-01-05
AFG-000615;región D;Actualiza datos;2020-01-05
AFG-003133;región D;Cambio de Producto;2020-01-06
AFG-001775;región B;Cambio de Producto;2020-01-06
AFG-000019;región C;Facturación;2020-01-06
AFG-001790;región C;No reconoce producto;2020-01-07
AFG-000134;región F;Falta Servicio;2020-01-07
AFG-000018;región B;Facturación;2020-01-07
AFG-003009;región E;Instalación pendiente;2020-01-08
AFG-000847;región C;Instalación pendiente;2020-01-08
AFG-000086;región F;Falta Servicio;2020-01-08
AFG-003202;región E;Falta Servicio;2020-01-09
AFG-003126;región B;Falta Servicio;2020-01-09
AFG-003081;región C;Cambio de Producto;2020-01-09
AFG-002930;región B;Falta Servicio;2020-01-10
AFG-001135;región A;Facturación;2020-01-10
AFG-000378;región F;Falta Servicio;2020-01-10
AFG-003179;región D;Cambio de Producto;2020-01-11
AFG-002728;región C;Falta Servicio;2020-01-11
AFG-000480;región B;Falta Servicio;2020-01-11
AFG-002336;región C;Falta Servicio;2020-12-01
AFG-002236;región E;Facturación;2020-12-01
AFG-001205;región D;Falta Servicio;2020-01-12
AFG-001014;región C;Facturación;2020-01-13
AFG-000980;región E;Falta Servicio;2020-01-13
AFG-000053;región B;Cambio de Producto;2020-01-13
AFG-002635;región B;Actualiza datos;2020-01-14
AFG-002439;región A;Actualiza datos;2020-01-14
AFG-001974;región F;No reconoce producto;2020-01-14
AFG-001456;región E;No reconoce producto;2020-01-15
AFG-000803;región B;Facturación;2020-01-15
AFG-000640;región A;Facturación;2020-01-15
AFG-003026;región C;Falta Servicio;2020-01-16
AFG-002407;región B;Facturación;2020-01-16
AFG-000962;región D;Falta Servicio;2020-01-16
AFG-002171;región E;Falta Servicio;2020-01-17
AFG-001932;región F;Instalación pendiente;2020-01-17
AFG-001503;región A;Falta Servicio;2020-01-17
AFG-003277;región D;Actualiza datos;2020-01-18
AFG-001175;región A;Facturación;2020-01-18
AFG-000193;región F;Falta Servicio;2020-01-18
